user_id,tenure_months,prior_engagement_score,weekly_watch_hours,num_devices,device_type,payment_method,account_type,has_kids_profile,region,promo_eligible,assigned_promo,renewed,propensity_score
1515,13,0.088,2.7,5,smart_tv,apple_pay,student_discount,0,midwest,1,1,0,0.9993784127668394
1516,40,0.144,2.4,3,mobile,paypal,student_discount,1,west,1,1,1,0.9961441973446824
1517,4,0.22,4.6,4,smart_tv,paypal,ad_supported,0,midwest,1,1,1,0.994663752783149
1518,24,0.212,3.2,1,tablet,apple_pay,ad_supported,0,west,0,0,1,0.0028250831702934104
1519,13,0.411,1.4,1,web,gift_card,student_discount,1,south,1,1,1,0.9359935645113898
1520,18,0.774,3.2,1,tablet,apple_pay,ad_supported,0,west,1,0,1,0.04119704187358782
1521,44,0.413,3.1,4,mobile,paypal,ad_supported,1,midwest,1,0,0,0.7976915446142994
1522,38,0.684,4.5,3,tablet,gift_card,premium,0,south,1,0,0,0.058880085283225754
1523,22,0.058,1.7,3,mobile,paypal,ad_supported,1,west,1,1,1,0.9996425186561858
1524,34,0.288,4.9,4,mobile,gift_card,premium,0,northeast,1,1,1,0.9599764199461387
1525,24,0.115,2.5,2,mobile,apple_pay,premium,0,west,0,0,1,0.01340667386326269
1526,25,0.307,4.4,3,smart_tv,apple_pay,student_discount,0,northeast,0,0,1,0.00023072092772623341
1527,23,0.145,3.0,4,smart_tv,credit_card,ad_supported,0,south,1,1,1,0.997487014973857
1528,6,0.256,3.2,5,roku,credit_card,student_discount,1,midwest,1,1,1,0.9909123849815957
1529,6,0.484,0.1,5,roku,credit_card,premium,0,northeast,1,1,1,0.9377705733453945
1530,11,0.381,3.0,3,smart_tv,apple_pay,premium,1,midwest,1,1,1,0.9494725527937696
1531,8,0.321,2.5,3,mobile,credit_card,premium,0,south,1,1,1,0.9832115897265478
1532,28,0.388,4.1,3,web,apple_pay,ad_supported,0,northeast,1,1,0,0.8695305780322325
1533,29,0.181,1.0,1,roku,apple_pay,ad_supported,1,west,1,1,1,0.9978517175006574
1534,30,0.37,2.9,5,web,paypal,ad_supported,1,west,0,0,1,0.00014126746494041762
1535,21,0.058,0.7,5,tablet,paypal,ad_supported,0,midwest,1,1,1,0.9998723964052546
1536,37,0.164,6.9,3,mobile,credit_card,student_discount,1,south,1,1,1,0.9673671235724118
1537,19,0.393,3.9,2,tablet,apple_pay,premium,0,northeast,1,1,0,0.9272032438867082
1538,27,0.35,3.8,5,smart_tv,gift_card,ad_supported,0,northeast,0,0,0,0.0001976260961359525
1539,21,0.212,5.0,5,tablet,credit_card,ad_supported,0,west,1,1,1,0.9904782608851318
1540,43,0.463,2.0,3,smart_tv,credit_card,ad_supported,0,northeast,1,1,1,0.7254049729102482
1541,43,0.406,1.5,5,web,gift_card,ad_supported,0,west,1,1,1,0.903830714556907
1542,47,0.166,5.2,1,roku,gift_card,premium,0,northeast,1,1,1,0.9911383643701112
1543,41,0.288,2.5,3,roku,gift_card,premium,0,midwest,1,1,1,0.9845200425078737
1544,45,0.079,16.4,5,roku,gift_card,student_discount,0,west,1,1,1,0.8092193358370028
1545,37,0.441,1.4,4,web,paypal,premium,0,south,0,0,1,8.320942739479723e-05
1546,39,0.598,3.6,4,roku,apple_pay,ad_supported,0,midwest,0,0,1,3.6401516140026507e-06
1547,25,0.526,4.3,1,smart_tv,gift_card,student_discount,0,south,0,0,0,8.77664515835275e-06
1548,26,0.239,4.0,2,smart_tv,credit_card,ad_supported,1,northeast,1,1,1,0.982320004015052
1549,31,0.639,3.1,4,web,credit_card,premium,1,west,1,0,1,0.12849060825543546
1550,32,0.181,2.7,1,web,credit_card,premium,0,west,0,0,0,0.0035184704390806656
1551,28,0.243,2.4,3,tablet,credit_card,student_discount,0,midwest,1,1,1,0.992884649348617
1552,5,0.179,3.5,3,tablet,paypal,ad_supported,0,midwest,1,1,0,0.9986102590612923
1553,45,0.109,3.7,5,web,apple_pay,premium,0,west,1,1,1,0.9971553409094562
1554,24,0.388,2.5,2,web,apple_pay,premium,1,northeast,1,1,1,0.9259771663426296
1555,29,0.238,3.3,1,roku,apple_pay,ad_supported,1,south,0,0,1,0.0009453568188765519
1556,5,0.097,1.0,1,roku,credit_card,student_discount,1,west,0,0,0,0.03568067232682283
1557,29,0.222,1.4,3,roku,gift_card,ad_supported,0,northeast,1,1,1,0.9967325260940316
1558,30,0.205,10.5,1,roku,paypal,premium,0,midwest,1,1,1,0.93717675600255
1559,39,0.217,3.8,5,mobile,paypal,student_discount,0,midwest,1,1,1,0.9862618324511181
1560,12,0.351,8.1,4,web,credit_card,ad_supported,0,west,1,1,1,0.7970627479912644
1561,30,0.342,0.8,3,mobile,gift_card,student_discount,1,northeast,1,1,1,0.9711989943585541
1562,45,0.693,1.5,5,mobile,paypal,premium,0,midwest,1,1,1,0.10913232429071053
1563,7,0.189,1.8,2,roku,credit_card,student_discount,0,south,0,0,0,0.006647387962358338
1564,39,0.426,3.4,5,smart_tv,apple_pay,student_discount,1,west,1,0,1,0.6615848191036503
1565,13,0.379,7.1,4,mobile,apple_pay,ad_supported,1,west,1,1,1,0.7476950349627847
1566,23,0.238,0.4,4,mobile,apple_pay,premium,0,west,1,1,1,0.9970197033533891
1567,12,0.095,2.4,5,tablet,gift_card,student_discount,0,west,1,1,0,0.9995557947964264
1568,22,0.334,4.4,3,mobile,apple_pay,ad_supported,0,south,1,1,1,0.9343027224207422
1569,23,0.52,1.7,1,roku,paypal,ad_supported,1,midwest,1,1,1,0.74617536411058
1570,18,0.194,4.3,5,tablet,gift_card,ad_supported,0,northeast,0,0,0,0.003280234268479768
1571,36,0.316,1.1,5,smart_tv,gift_card,ad_supported,0,south,1,1,1,0.9789293440641389
1572,25,0.406,0.6,4,tablet,apple_pay,ad_supported,0,midwest,0,0,0,0.00040740295247061525
1573,45,0.166,1.4,5,roku,gift_card,student_discount,0,west,1,1,1,0.996976503924768
1574,1,0.117,1.9,4,tablet,gift_card,ad_supported,0,south,0,0,0,0.03949391674940621
1575,39,0.35,6.2,1,smart_tv,paypal,ad_supported,1,midwest,0,0,1,5.15484725710399e-05
1576,6,0.188,0.5,2,mobile,apple_pay,ad_supported,0,south,1,1,1,0.9990158295447151
1577,6,0.056,1.1,5,web,paypal,student_discount,0,midwest,1,1,1,0.9998558736877129
1578,13,0.155,2.3,5,roku,gift_card,premium,0,midwest,1,1,1,0.9991916732049028
1579,37,0.085,4.8,2,smart_tv,apple_pay,student_discount,1,south,1,1,1,0.9956649102584857
1580,4,0.149,1.1,4,mobile,gift_card,ad_supported,1,midwest,1,1,0,0.9994799835140875
1581,31,0.551,0.8,2,roku,credit_card,premium,0,midwest,0,0,1,3.1007978619534844e-05
1582,32,0.254,3.6,3,web,apple_pay,ad_supported,0,south,1,1,0,0.9801708351290576
1583,29,0.494,1.7,2,smart_tv,apple_pay,student_discount,0,west,1,1,0,0.7038942339945324
1584,33,0.466,3.3,1,web,apple_pay,ad_supported,1,northeast,1,0,1,0.6601450156387173
1585,32,0.667,3.4,1,tablet,apple_pay,student_discount,1,northeast,1,0,1,0.081458157967521
1586,21,0.042,3.1,2,mobile,paypal,student_discount,1,midwest,1,1,1,0.9995313105581368
1587,45,0.239,1.6,1,tablet,credit_card,premium,0,northeast,1,1,1,0.9931184757406808
1588,38,0.634,2.6,4,mobile,paypal,premium,0,west,0,0,1,2.838215694060678e-06
1589,6,0.283,7.1,4,web,paypal,ad_supported,0,south,1,1,0,0.9525680078414686
1590,18,0.341,6.5,1,smart_tv,paypal,premium,0,south,0,0,0,0.00010402770917446896
1591,16,0.235,0.1,4,web,apple_pay,ad_supported,1,northeast,0,0,1,0.004904609191377643
1592,9,0.379,5.9,2,web,gift_card,ad_supported,0,south,0,0,1,9.859078710387058e-05
1593,13,0.316,1.0,1,web,apple_pay,student_discount,0,midwest,1,1,1,0.9904745464682406
1594,31,0.373,3.4,4,tablet,apple_pay,premium,0,west,0,0,1,0.0001780883764564967
1595,2,0.133,4.3,5,tablet,gift_card,premium,1,northeast,1,1,1,0.9989263887774505
1596,11,0.179,2.9,2,roku,gift_card,ad_supported,0,northeast,0,0,0,0.007932749420617719
1597,21,0.22,2.7,2,tablet,gift_card,ad_supported,0,northeast,1,1,1,0.9966572139662441
1598,13,0.226,3.8,1,smart_tv,credit_card,premium,1,west,0,0,0,0.0015991449882329643
1599,26,0.307,3.1,3,roku,paypal,ad_supported,1,south,1,1,1,0.968053633348407
1600,22,0.109,5.0,2,web,credit_card,ad_supported,1,west,1,1,1,0.9970035182187438
1601,44,0.261,6.5,3,web,apple_pay,premium,1,midwest,1,1,1,0.9226569666359113
1602,19,0.274,2.8,5,web,credit_card,student_discount,0,northeast,1,1,1,0.9842257082752707
1603,48,0.22,0.7,3,roku,credit_card,premium,0,west,1,1,1,0.994934652825846
1604,24,0.196,1.9,4,roku,credit_card,premium,1,northeast,1,1,1,0.9967564426600407
1605,19,0.157,5.4,4,smart_tv,gift_card,premium,0,south,1,1,1,0.9951052226541479
1606,24,0.39,4.2,5,tablet,gift_card,ad_supported,0,northeast,1,1,0,0.9114354542436708
1607,5,0.591,6.6,5,web,apple_pay,ad_supported,0,midwest,1,1,0,0.20345718706949667
1608,2,0.508,2.9,1,roku,apple_pay,ad_supported,0,west,0,0,0,5.481122216277043e-05
1609,30,0.228,5.3,1,tablet,credit_card,premium,0,northeast,1,1,1,0.9853236987492614
1610,20,0.035,9.7,1,roku,credit_card,ad_supported,0,south,1,1,1,0.9956936545274634
1611,24,0.311,3.0,1,mobile,apple_pay,student_discount,0,south,1,1,1,0.9646779029158611
1612,1,0.273,3.9,3,tablet,credit_card,student_discount,1,west,0,0,0,0.0010278745668426247
1613,24,0.133,2.7,5,web,apple_pay,ad_supported,0,west,1,1,1,0.9983979761881249
1614,1,0.261,1.1,2,smart_tv,apple_pay,student_discount,0,south,1,1,1,0.9957884537429419
1615,22,0.137,1.2,3,web,apple_pay,premium,1,northeast,1,1,1,0.9990389110609912
1616,23,0.336,3.8,4,smart_tv,gift_card,ad_supported,0,south,0,0,1,0.00024868936547176257
1617,33,0.655,4.8,5,tablet,apple_pay,student_discount,0,west,1,0,1,0.06321556735490408
1618,43,0.428,3.7,1,smart_tv,paypal,student_discount,1,northeast,1,0,1,0.6457816226254129
1619,12,0.081,4.0,1,tablet,paypal,student_discount,1,midwest,1,1,1,0.9993203994013068
1620,31,0.147,2.1,1,roku,apple_pay,premium,1,northeast,1,1,1,0.9981664609931518
1621,21,0.062,4.7,2,smart_tv,apple_pay,premium,0,northeast,1,1,1,0.9990875107931185
1622,46,0.385,0.6,5,mobile,gift_card,ad_supported,0,midwest,0,0,1,0.00025913108105383775
1623,35,0.702,1.7,1,mobile,gift_card,premium,0,south,1,1,0,0.10773886373403022
1624,10,0.171,5.8,4,roku,paypal,ad_supported,0,south,1,1,1,0.9944503530992307
1625,5,0.202,4.7,4,tablet,apple_pay,ad_supported,1,south,0,0,1,0.0022632996983352766
1626,20,0.36,0.4,3,roku,credit_card,student_discount,0,south,0,0,1,0.0005239069243631461
1627,40,0.436,0.5,1,web,paypal,ad_supported,0,northeast,1,1,1,0.9070394854104831
1628,41,0.063,2.6,1,web,gift_card,premium,1,northeast,0,0,1,0.017135344379935823
1629,19,0.129,1.9,4,smart_tv,credit_card,premium,0,south,0,0,0,0.012540239362875275
1630,43,0.173,1.8,1,roku,apple_pay,ad_supported,0,west,1,1,1,0.9967971347464838
1631,17,0.485,5.2,2,tablet,apple_pay,student_discount,0,south,1,0,0,0.5601576327965995
1632,19,0.015,0.5,4,web,paypal,premium,0,northeast,1,1,1,0.9999234444854628
1633,27,0.131,1.4,4,mobile,paypal,premium,0,west,1,1,1,0.999133520490776
1634,18,0.496,8.3,5,roku,paypal,student_discount,1,south,1,0,1,0.18145187715906042
1635,47,0.264,5.5,2,tablet,paypal,premium,1,northeast,1,1,1,0.9489662045550937
1636,27,0.116,3.1,3,mobile,apple_pay,student_discount,0,northeast,1,1,1,0.9981369326660636
1637,8,0.405,7.5,2,web,paypal,premium,0,south,1,0,1,0.737757951974049
1638,33,0.646,5.2,2,roku,gift_card,student_discount,1,midwest,1,0,1,0.06460774233129762
1639,26,0.618,1.7,2,roku,gift_card,ad_supported,0,midwest,1,1,1,0.4375674645234155
1640,28,0.176,1.2,3,web,credit_card,student_discount,1,midwest,1,1,1,0.9974297637451822
1641,8,0.265,6.2,2,roku,credit_card,premium,0,south,1,1,0,0.9748387737775653
1642,7,0.304,2.8,3,mobile,paypal,ad_supported,0,west,1,1,0,0.9878515737933526
1643,9,0.174,0.6,1,tablet,gift_card,premium,0,west,1,1,1,0.9995373327326665
1644,23,0.122,2.2,5,web,apple_pay,premium,1,west,1,1,1,0.9987699190959324
1645,29,0.394,5.5,4,mobile,paypal,premium,0,west,1,1,1,0.7952736966426069
1646,39,0.229,3.6,5,mobile,apple_pay,ad_supported,0,west,0,0,1,0.0008131077188644651
1647,16,0.217,2.8,2,tablet,paypal,premium,1,west,0,0,1,0.0036654713859222278
1648,19,0.372,1.2,4,roku,apple_pay,student_discount,0,midwest,1,1,1,0.9714970633108782
1649,15,0.264,1.7,1,mobile,credit_card,ad_supported,0,west,1,1,1,0.9939784033054706
1650,3,0.336,6.1,1,mobile,paypal,ad_supported,0,west,1,1,1,0.9437884281883627
1651,13,0.324,2.8,2,tablet,gift_card,ad_supported,0,west,0,0,1,0.0009538330823578875
1652,47,0.153,2.5,2,mobile,gift_card,ad_supported,0,west,0,0,1,0.003960872275469268
1653,22,0.247,5.9,3,roku,apple_pay,premium,0,west,1,1,1,0.9768066221079468
1654,30,0.326,2.4,4,tablet,paypal,student_discount,1,south,0,0,1,0.0003183193250829305
1655,6,0.175,8.8,2,roku,paypal,ad_supported,0,midwest,1,1,1,0.9884670888343619
1656,3,0.19,4.0,2,tablet,paypal,student_discount,0,west,0,0,0,0.004832081356071894
1657,12,0.351,4.1,5,web,credit_card,student_discount,0,midwest,1,1,0,0.9439355544857101
1658,40,0.211,1.1,1,tablet,apple_pay,student_discount,1,northeast,0,0,0,0.0025433016970469154
1659,18,0.197,0.7,1,web,paypal,ad_supported,0,midwest,0,0,0,0.011169849252854072
1660,9,0.074,2.6,4,tablet,apple_pay,student_discount,1,west,1,1,1,0.9995445148458005
1661,7,0.259,0.8,4,web,paypal,student_discount,0,south,0,0,0,0.003275212711696634
1662,28,0.375,0.9,1,mobile,gift_card,ad_supported,0,midwest,1,1,1,0.9752440650616827
1663,37,0.299,2.2,2,mobile,gift_card,ad_supported,0,northeast,1,1,1,0.9800416812055679
1664,8,0.379,5.6,4,tablet,gift_card,student_discount,0,midwest,0,0,1,0.00015058361282366912
1665,40,0.194,1.8,2,web,gift_card,premium,0,west,1,1,1,0.9965462740134944
1666,40,0.197,8.1,1,tablet,credit_card,student_discount,0,northeast,1,1,1,0.9524735419232129
1667,45,0.225,3.3,2,mobile,paypal,premium,0,midwest,1,1,1,0.9893631305427759
1668,10,0.261,1.4,2,smart_tv,credit_card,premium,1,midwest,1,1,0,0.9955719291250825
1669,25,0.171,7.1,3,smart_tv,gift_card,premium,0,midwest,1,1,1,0.9898432497735664
1670,13,0.152,7.7,2,web,apple_pay,ad_supported,1,west,0,0,0,0.0011165707349961747
1671,30,0.081,2.8,3,smart_tv,apple_pay,ad_supported,1,northeast,1,1,1,0.9988986230057277
1672,6,0.285,2.7,5,web,apple_pay,student_discount,1,midwest,1,1,0,0.9876993719849733
1673,33,0.447,5.2,4,web,gift_card,premium,0,south,1,0,1,0.6257250629417481
1674,36,0.184,1.4,2,web,credit_card,student_discount,1,south,1,1,1,0.9947337860704072
1675,39,0.162,3.4,5,web,paypal,ad_supported,0,northeast,1,1,1,0.995306107130528
1676,31,0.234,4.6,2,web,credit_card,student_discount,1,midwest,1,1,1,0.9758771462405834
1677,20,0.416,3.2,3,mobile,paypal,student_discount,1,midwest,1,0,0,0.8634350527924106
1678,44,0.102,9.2,4,smart_tv,credit_card,ad_supported,0,south,1,1,1,0.9742856311013867
1679,14,0.515,6.0,5,smart_tv,credit_card,ad_supported,1,northeast,1,0,1,0.3296779832129061
1680,23,0.499,1.3,5,mobile,gift_card,premium,0,northeast,1,1,0,0.8320420467383514
1681,4,0.239,15.8,1,web,apple_pay,ad_supported,0,midwest,1,1,1,0.6712405827611205
1682,4,0.18,3.3,2,smart_tv,credit_card,student_discount,0,northeast,1,1,1,0.9972311854406577
1683,43,0.082,1.9,5,smart_tv,credit_card,premium,0,northeast,1,1,1,0.9990461358016012
1684,16,0.178,2.4,5,roku,credit_card,student_discount,0,west,1,1,1,0.997349996181289
1685,10,0.229,4.6,2,tablet,credit_card,premium,1,west,1,1,1,0.9920069081212602
1686,44,0.202,2.6,1,web,credit_card,ad_supported,1,south,1,1,1,0.9889937757529168
1687,12,0.176,0.6,1,tablet,credit_card,student_discount,0,midwest,1,1,1,0.9992601453541933
1688,23,0.168,2.4,5,web,paypal,student_discount,0,south,1,1,1,0.9969533837176425
1689,35,0.265,5.7,4,roku,credit_card,premium,1,south,1,1,1,0.9390378010527065
1690,46,0.13,0.6,3,tablet,paypal,ad_supported,0,south,1,1,1,0.9989516504945047
1691,46,0.456,2.2,3,roku,gift_card,ad_supported,0,northeast,1,1,1,0.7790085243504399
1692,33,0.263,1.9,1,smart_tv,paypal,ad_supported,0,west,0,0,0,0.0012759981761087697
1693,2,0.286,1.6,4,web,apple_pay,student_discount,1,west,1,1,0,0.9914977631737129
1694,14,0.497,4.2,2,web,apple_pay,student_discount,0,northeast,0,0,1,2.001657575087542e-05
1695,31,0.312,2.0,1,tablet,paypal,student_discount,1,northeast,1,1,1,0.9764256591240605
1696,9,0.281,3.8,1,smart_tv,gift_card,student_discount,0,midwest,0,0,0,0.0010421678270567984
1697,31,0.16,6.2,5,roku,apple_pay,student_discount,0,west,1,1,1,0.9870477414983279
1698,17,0.437,8.3,1,web,credit_card,ad_supported,1,midwest,1,0,1,0.4582709668758467
1699,27,0.558,3.7,5,web,apple_pay,student_discount,1,northeast,1,0,1,0.2617245957296915
1700,31,0.386,1.1,1,tablet,apple_pay,ad_supported,0,midwest,1,1,1,0.968597269241861
1701,34,0.101,3.1,2,web,credit_card,premium,0,south,1,1,1,0.9984579427516775
1702,17,0.344,6.5,5,roku,credit_card,premium,0,west,0,0,0,0.00010609552772555152
1703,6,0.149,4.2,1,roku,apple_pay,premium,0,south,1,1,1,0.9982353754220131
1704,24,0.107,7.7,1,roku,apple_pay,premium,0,midwest,1,1,1,0.9954412086278233
1705,42,0.282,4.8,2,smart_tv,gift_card,student_discount,0,south,1,1,1,0.932206933198417
1706,36,0.503,2.0,4,smart_tv,apple_pay,student_discount,1,south,1,1,0,0.5032978465481877
1707,34,0.168,1.3,1,mobile,credit_card,ad_supported,0,midwest,1,1,1,0.9982158178072874
1708,19,0.213,4.0,5,roku,apple_pay,ad_supported,0,northeast,1,1,1,0.9930778206967334
1709,39,0.047,1.5,3,mobile,gift_card,ad_supported,0,south,1,1,1,0.9996065998630053
1710,34,0.097,2.1,2,mobile,paypal,ad_supported,0,west,1,1,1,0.99912980034086
1711,46,0.401,2.3,2,tablet,paypal,ad_supported,0,west,1,1,1,0.8961216803896176
1712,43,0.04,3.0,2,tablet,credit_card,ad_supported,0,west,1,1,1,0.9994175626252616
1713,33,0.327,0.3,3,web,apple_pay,ad_supported,0,south,1,1,1,0.9818892198856177
1714,36,0.224,6.7,2,roku,gift_card,ad_supported,0,west,1,1,1,0.9694602261417734
1715,36,0.25,2.3,2,mobile,paypal,student_discount,0,south,0,0,1,0.0008853521348721406
1716,44,0.125,7.3,3,web,paypal,premium,0,midwest,1,1,1,0.9899078526027153
1717,14,0.155,1.9,4,smart_tv,credit_card,student_discount,0,midwest,0,0,1,0.009654271774086585
1718,24,0.238,3.9,2,roku,gift_card,premium,1,midwest,1,1,1,0.9912718997202756
1719,48,0.407,3.3,5,roku,paypal,student_discount,0,west,1,0,1,0.7620349321700223
1720,22,0.626,5.6,4,smart_tv,apple_pay,premium,0,northeast,1,0,1,0.10390278071763218
1721,9,0.322,0.5,2,smart_tv,apple_pay,premium,1,northeast,1,1,1,0.9912180105411517
1722,38,0.487,4.2,2,roku,gift_card,premium,1,west,1,0,1,0.53633117541371
1723,33,0.296,0.9,2,roku,credit_card,premium,1,northeast,1,1,1,0.986922736344028
1724,38,0.336,1.7,2,web,gift_card,ad_supported,0,south,1,1,1,0.9664561410603354
1725,33,0.366,2.3,3,web,gift_card,premium,0,midwest,1,1,1,0.9603039379638766
1726,47,0.489,3.1,5,tablet,credit_card,premium,0,south,0,0,0,1.6809557913272856e-05
1727,30,0.215,1.3,2,roku,paypal,ad_supported,0,south,1,1,1,0.9964473844459367
1728,25,0.221,3.4,4,mobile,paypal,premium,0,west,1,1,1,0.9930311072818606
1729,33,0.034,6.6,1,mobile,apple_pay,student_discount,0,northeast,1,1,1,0.9977207236981938
1730,2,0.318,0.8,1,roku,apple_pay,ad_supported,0,northeast,1,1,0,0.9944187902502818
1731,2,0.351,1.1,2,mobile,paypal,ad_supported,1,south,0,0,1,0.0008500380303644489
1732,4,0.165,6.4,2,smart_tv,apple_pay,ad_supported,0,south,0,0,0,0.002087793304427866
1733,14,0.245,7.2,3,mobile,paypal,student_discount,1,south,1,1,1,0.9462161994170217
1734,46,0.566,1.4,3,mobile,credit_card,premium,0,northeast,1,1,1,0.41053182074204186
1735,30,0.168,4.1,3,web,apple_pay,premium,0,northeast,1,1,1,0.9951903376498434
1736,3,0.097,3.5,4,roku,apple_pay,ad_supported,1,midwest,1,1,1,0.9993984397981608
1737,44,0.382,3.4,3,smart_tv,credit_card,student_discount,0,west,1,1,1,0.80556290908073
1738,30,0.157,5.3,5,mobile,credit_card,ad_supported,0,midwest,1,1,1,0.9933702145058296
1739,9,0.211,1.3,1,roku,gift_card,premium,1,northeast,1,1,0,0.998461763133387
1740,48,0.038,1.4,4,tablet,gift_card,ad_supported,0,south,1,1,1,0.9996580779386837
1741,3,0.177,1.1,2,roku,paypal,student_discount,1,south,1,1,1,0.9987822198193911
1742,29,0.275,3.7,3,roku,credit_card,ad_supported,0,south,1,1,1,0.9753608230308873
1743,39,0.092,3.2,5,smart_tv,credit_card,student_discount,0,west,1,1,1,0.9977579082003201
1744,10,0.434,2.9,3,tablet,apple_pay,student_discount,0,midwest,1,0,0,0.9163946419681588
1745,18,0.272,2.5,4,smart_tv,gift_card,ad_supported,1,midwest,1,1,1,0.9905229266954882
1746,37,0.186,1.9,5,web,credit_card,student_discount,1,midwest,1,1,1,0.9945757371668119
1747,20,0.256,9.4,2,web,gift_card,premium,1,west,1,1,1,0.9024783223741847
1748,33,0.302,3.5,2,smart_tv,paypal,premium,1,south,1,1,1,0.9566232736372984
1749,48,0.059,2.4,4,tablet,credit_card,ad_supported,0,northeast,1,1,1,0.9992535533483207
1750,14,0.193,9.3,2,web,gift_card,premium,0,northeast,1,1,1,0.9750831481087497
1751,1,0.179,6.5,2,smart_tv,paypal,ad_supported,0,south,1,1,1,0.9932327067626903
1752,32,0.631,4.7,1,roku,paypal,student_discount,0,northeast,0,0,1,1.4366491073248302e-06
1753,39,0.132,3.3,4,web,gift_card,premium,0,midwest,0,0,1,0.0065926716741356835
1754,29,0.354,4.5,2,mobile,apple_pay,premium,1,northeast,1,1,1,0.8927626153828527
1755,44,0.314,0.5,1,mobile,credit_card,student_discount,1,south,1,1,1,0.9653048428965822
1756,7,0.343,4.7,4,web,paypal,premium,0,south,1,1,1,0.9544901733897043
1757,11,0.26,2.7,4,mobile,credit_card,ad_supported,0,midwest,1,1,0,0.9934520298412719
1758,35,0.009,3.1,5,mobile,credit_card,premium,0,south,0,0,0,0.030671015258953688
1759,16,0.271,6.4,3,tablet,paypal,ad_supported,0,west,1,1,0,0.971457803733485
1760,8,0.228,7.9,3,smart_tv,credit_card,student_discount,0,midwest,1,1,1,0.9678057289742373
1761,17,0.118,4.9,3,mobile,credit_card,ad_supported,0,south,1,1,1,0.997341416440362
1762,33,0.045,2.3,4,mobile,gift_card,student_discount,0,northeast,1,1,1,0.9995233908186621
1763,21,0.125,5.2,4,mobile,gift_card,student_discount,0,midwest,0,0,1,0.0045314054262650455
1764,45,0.327,3.5,1,web,credit_card,premium,0,northeast,1,1,1,0.9331157570106272
1765,39,0.106,7.7,5,tablet,paypal,student_discount,0,south,1,1,1,0.9888643634077181
1766,19,0.448,0.5,4,roku,paypal,student_discount,0,midwest,1,1,1,0.937275310604102
1767,23,0.253,6.4,4,roku,gift_card,premium,0,midwest,1,1,1,0.977106991014865
1768,12,0.128,2.3,4,web,paypal,premium,0,west,1,1,1,0.9992845653098462
1769,20,0.728,6.4,1,mobile,credit_card,ad_supported,0,northeast,1,0,1,0.01798733829765218
